chr1	2750000	3250000	0.018806
chr1	3250000	3750000	0.038018
chr1	3750000	4250000	0.037058
chr1	4250000	4750000	0.041854
chr1	4750000	5250000	0.045436
chr1	5250000	5750000	0.037864
chr1	5750000	6250000	0.039038
chr1	6250000	6750000	0.040244
chr1	6750000	7250000	0.0414
chr1	7250000	7750000	0.038306
chr1	7750000	8250000	0.038528
chr1	8250000	8750000	0.035026
chr1	8750000	9250000	0.036488
chr1	9250000	9750000	0.041296
chr1	9750000	10250000	0.046742
chr1	10250000	10750000	0.039944
chr1	10750000	11250000	0.040864
chr1	11250000	11750000	0.038936
chr1	11750000	12250000	0.037714
chr1	12250000	12750000	0.041402
chr1	12750000	13250000	0.053528
chr1	13250000	13750000	0.051114
chr1	13750000	14250000	0.043476
chr1	14250000	14750000	0.042492
chr1	14750000	15250000	0.040394
chr1	15250000	15750000	0.041484
chr1	15750000	16250000	0.047556
chr1	16250000	16750000	0.045456
chr1	16750000	17250000	0.041396
chr1	17250000	17750000	0.037
chr1	17750000	18250000	0.037204
chr1	18250000	18750000	0.035646
chr1	18750000	19250000	0.038912
chr1	19250000	19750000	0.038368
chr1	19750000	20250000	0.0378
chr1	20250000	20750000	0.041446
chr1	20750000	21250000	0.051468
chr1	21250000	21750000	0.042074
chr1	21750000	22250000	0.039328
chr1	22250000	22750000	0.037878
chr1	22750000	23250000	0.040566
chr1	23250000	23750000	0.043058
chr1	23750000	24250000	0.046964
chr1	24250000	24750000	0.043198
chr1	24750000	25250000	0.04116
chr1	25250000	25750000	0.037688
chr1	25750000	26250000	0.035254
chr1	26250000	26750000	0.035716
chr1	26750000	27250000	0.034212
chr1	27250000	27750000	0.033244
chr1	27750000	28250000	0.032932
chr1	28250000	28750000	0.033544
chr1	28750000	29250000	0.032842
chr1	29250000	29750000	0.03517
chr1	29750000	30250000	0.03494
chr1	30250000	30750000	0.039248
chr1	30750000	31250000	0.044198
chr1	31250000	31750000	0.03648
chr1	31750000	32250000	0.036126
chr1	32250000	32750000	0.037176
chr1	32750000	33250000	0.03966
chr1	33250000	33750000	0.046856
chr1	33750000	34250000	0.05477
chr1	34250000	34750000	0.055592
chr1	34750000	35250000	0.05056
chr1	35250000	35750000	0.047456
chr1	35750000	36250000	0.056468
chr1	36250000	36750000	0.063818
chr1	36750000	37250000	0.05539
chr1	37250000	37750000	0.058158
chr1	37750000	38250000	0.049964
