chr1	2500000	3500000	0.018892
chr1	3500000	4500000	0.037999
chr1	4500000	5500000	0.043375
chr1	5500000	6500000	0.039484
chr1	6500000	7500000	0.040064
chr1	7500000	8500000	0.03706
chr1	8500000	9500000	0.036557
chr1	9500000	10500000	0.044653
chr1	10500000	11500000	0.040143
chr1	11500000	12500000	0.038178
chr1	12500000	13500000	0.050759
chr1	13500000	14500000	0.04507
chr1	14500000	15500000	0.041052
chr1	15500000	16500000	0.044931
chr1	16500000	17500000	0.041984
chr1	17500000	18500000	0.036502
chr1	18500000	19500000	0.038294
chr1	19500000	20500000	0.03849
chr1	20500000	21500000	0.047731
chr1	21500000	22500000	0.038207
chr1	22500000	23500000	0.041365
chr1	23500000	24500000	0.044605
chr1	24500000	25500000	0.04101
chr1	25500000	26500000	0.036246
chr1	26500000	27500000	0.034139
chr1	27500000	28500000	0.033363
chr1	28500000	29500000	0.032831
chr1	29500000	30500000	0.035989
chr1	30500000	31500000	0.041933
chr1	31500000	32500000	0.036026
chr1	32500000	33500000	0.03971
chr1	33500000	34500000	0.054229
chr1	34500000	35500000	0.051144
chr1	35500000	36500000	0.055338
chr1	36500000	37500000	0.059011
chr1	37500000	38500000	0.052712
chr1	38500000	39500000	0.055387
chr1	39500000	40500000	0.052853
chr1	40500000	41500000	0.045129
chr1	41500000	42500000	0.040438
chr1	42500000	43500000	0.049866
chr1	43500000	44500000	0.042956
chr1	44500000	45500000	0.035548
chr1	45500000	46500000	0.0405
chr1	46500000	47500000	0.039124
chr1	47500000	48500000	0.034959
chr1	48500000	49500000	0.033331
chr1	49500000	50500000	0.032753
chr1	50500000	51500000	0.03906
chr1	51500000	52500000	0.04797
chr1	52500000	53500000	0.043332
chr1	53500000	54500000	0.043589
chr1	54500000	55500000	0.047587
chr1	55500000	56500000	0.041275
chr1	56500000	57500000	0.044891
chr1	57500000	58500000	0.050324
chr1	58500000	59500000	0.050339
chr1	59500000	60500000	0.045433
chr1	60500000	61500000	0.044831
chr1	61500000	62500000	0.041928
chr1	62500000	63500000	0.050226
chr1	63500000	64500000	0.046313
chr1	64500000	65500000	0.047047
chr1	65500000	66500000	0.038726
chr1	66500000	67500000	0.041167
chr1	67500000	68500000	0.036101
chr1	68500000	69500000	0.037507
chr1	69500000	70500000	0.039373
chr1	70500000	71500000	0.041391
chr1	71500000	72500000	0.050865
chr1	72500000	73500000	0.049032
chr1	73500000	74500000	0.053932
chr1	74500000	75500000	0.05691
chr1	75500000	76500000	0.047712
chr1	76500000	77500000	0.043384
chr1	77500000	78500000	0.046739
chr1	78500000	79500000	0.043338
chr1	79500000	80500000	0.045978
chr1	80500000	81500000	0.038618
chr1	81500000	82500000	0.042318
chr1	82500000	83500000	0.04552
chr1	83500000	84500000	0.041807
chr1	84500000	85500000	0.043582
chr1	85500000	86500000	0.05451
chr1	86500000	87500000	0.052772
chr1	87500000	88500000	0.05304
chr1	88500000	89500000	0.055497
chr1	89500000	90500000	0.060992
chr1	90500000	91500000	0.058503
chr1	91500000	92500000	0.058519
chr1	92500000	93500000	0.060183
chr1	93500000	94500000	0.047781
chr1	94500000	95500000	0.035401
chr1	95500000	96500000	0.03467
chr1	96500000	97500000	0.035517
chr1	97500000	98500000	0.041326
chr1	98500000	99500000	0.035146
chr1	99500000	100500000	0.035861
chr1	100500000	101500000	0.0363
chr1	101500000	102500000	0.035594
chr1	102500000	103500000	0.036164
chr1	103500000	104500000	0.034089
chr1	104500000	105500000	0.041592
chr1	105500000	106500000	0.046155
chr1	106500000	107500000	0.04172
chr1	107500000	108500000	0.036967
chr1	108500000	109500000	0.032986
chr1	109500000	110500000	0.033091
chr1	110500000	111500000	0.032518
chr1	111500000	112500000	0.035227
chr1	112500000	113500000	0.036638
chr1	113500000	114500000	0.037036
chr1	114500000	115500000	0.034588
chr1	115500000	116500000	0.037077
chr1	116500000	117500000	0.036076
chr1	117500000	118500000	0.041222
chr1	118500000	119500000	0.058908
chr1	119500000	120500000	0.052404
chr1	120500000	121500000	0.050687
chr1	121500000	122500000	0.041022
chr1	122500000	123500000	0.036465
chr1	123500000	124500000	0.036169
chr1	124500000	125500000	0.042325
chr1	125500000	126500000	0.047194
chr1	126500000	127500000	0.049846
chr1	127500000	128500000	0.048781
chr1	128500000	129500000	0.044835
chr1	129500000	130500000	0.039652
chr1	130500000	131500000	0.050404
chr1	131500000	132500000	0.056848
chr1	132500000	133500000	0.062067
chr1	133500000	134500000	0.057911
chr1	134500000	135500000	0.058294
chr1	135500000	136500000	0.060299
chr1	136500000	137500000	0.050675
chr1	137500000	138500000	0.040215
chr1	138500000	139500000	0.044633
chr1	139500000	140500000	0.034664
chr1	140500000	141500000	0.035088
chr1	141500000	142500000	0.032708
chr1	142500000	143500000	0.034339
chr1	143500000	144500000	0.040504
chr1	144500000	145500000	0.033944
chr1	145500000	146500000	0.035006
chr1	146500000	147500000	0.032888
chr1	147500000	148500000	0.033917
chr1	148500000	149500000	0.034956
chr1	149500000	150500000	0.040013
chr1	150500000	151500000	0.045676
chr1	151500000	152500000	0.051334
chr1	152500000	153500000	0.054168
chr1	153500000	154500000	0.050193
chr1	154500000	155500000	0.050888
chr1	155500000	156500000	0.049261
chr1	156500000	157500000	0.049486
chr1	157500000	158500000	0.044613
chr1	158500000	159500000	0.042704
chr1	159500000	160500000	0.046119
chr1	160500000	161500000	0.044087
chr1	161500000	162500000	0.044616
chr1	162500000	163500000	0.043786
chr1	163500000	164500000	0.046134
chr1	164500000	165500000	0.047576
chr1	165500000	166500000	0.052721
chr1	166500000	167500000	0.050639
chr1	167500000	168500000	0.051251
chr1	168500000	169500000	0.041147
chr1	169500000	170500000	0.048361
chr1	170500000	171500000	0.055969
chr1	171500000	172500000	0.051742
chr1	172500000	173500000	0.042441
chr1	173500000	174500000	0.037364
chr1	174500000	175500000	0.042089
chr1	175500000	176500000	0.045677
chr1	176500000	177500000	0.045338
chr1	177500000	178500000	0.047846
chr1	178500000	179500000	0.054289
chr1	179500000	180500000	0.055116
chr1	180500000	181500000	0.057442
chr1	181500000	182500000	0.053753
chr1	182500000	183500000	0.052252
chr1	183500000	184500000	0.047848
chr1	184500000	185500000	0.0548
chr1	185500000	186500000	0.04635
chr1	186500000	187500000	0.051046
chr1	187500000	188500000	0.048603
chr1	188500000	189500000	0.050363
chr1	189500000	190500000	0.056624
chr1	190500000	191500000	0.058904
chr1	191500000	192500000	0.052476
chr1	192500000	193500000	0.052631
chr1	193500000	194500000	0.043312
chr1	194500000	195471971	0.0384559
chr2	2500000	3500000	0.02213
chr2	3500000	4500000	0.049537
chr2	4500000	5500000	0.053736
chr2	5500000	6500000	0.053448
chr2	6500000	7500000	0.04345
chr2	7500000	8500000	0.03684
chr2	8500000	9500000	0.037656
chr2	9500000	10500000	0.050157
chr2	10500000	11500000	0.04714
chr2	11500000	12500000	0.04562
