chr1	2900000	3100000	0.018505
chr1	3100000	3300000	0.038305
chr1	3300000	3500000	0.03765
chr1	3500000	3700000	0.03906
chr1	3700000	3900000	0.03578
chr1	3900000	4100000	0.03778
chr1	4100000	4300000	0.036435
chr1	4300000	4500000	0.04094
chr1	4500000	4700000	0.044775
chr1	4700000	4900000	0.04591
chr1	4900000	5100000	0.045005
chr1	5100000	5300000	0.043845
chr1	5300000	5500000	0.03734
chr1	5500000	5700000	0.03732
chr1	5700000	5900000	0.03698
chr1	5900000	6100000	0.03795
chr1	6100000	6300000	0.04171
chr1	6300000	6500000	0.04346
chr1	6500000	6700000	0.03785
chr1	6700000	6900000	0.038445
chr1	6900000	7100000	0.042435
chr1	7100000	7300000	0.042085
chr1	7300000	7500000	0.0395
chr1	7500000	7700000	0.036865
chr1	7700000	7900000	0.03602
chr1	7900000	8100000	0.03872
chr1	8100000	8300000	0.03994
chr1	8300000	8500000	0.033755
chr1	8500000	8700000	0.035945
chr1	8700000	8900000	0.03598
chr1	8900000	9100000	0.036095
chr1	9100000	9300000	0.03732
chr1	9300000	9500000	0.037445
chr1	9500000	9700000	0.045025
chr1	9700000	9900000	0.047115
chr1	9900000	10100000	0.047995
chr1	10100000	10300000	0.043065
chr1	10300000	10500000	0.040065
chr1	10500000	10700000	0.0384
chr1	10700000	10900000	0.04226
chr1	10900000	11100000	0.041555
chr1	11100000	11300000	0.040215
chr1	11300000	11500000	0.038285
chr1	11500000	11700000	0.03871
chr1	11700000	11900000	0.038065
chr1	11900000	12100000	0.03782
chr1	12100000	12300000	0.037695
chr1	12300000	12500000	0.0386
chr1	12500000	12700000	0.04342
chr1	12700000	12900000	0.050685
chr1	12900000	13100000	0.051145
chr1	13100000	13300000	0.05766
chr1	13300000	13500000	0.05088
chr1	13500000	13700000	0.052635
chr1	13700000	13900000	0.044225
chr1	13900000	14100000	0.04072
chr1	14100000	14300000	0.045795
chr1	14300000	14500000	0.041975
chr1	14500000	14700000	0.04158
chr1	14700000	14900000	0.04311
chr1	14900000	15100000	0.04116
chr1	15100000	15300000	0.038955
chr1	15300000	15500000	0.040455
chr1	15500000	15700000	0.04173
chr1	15700000	15900000	0.0448
chr1	15900000	16100000	0.04615
chr1	16100000	16300000	0.05046
chr1	16300000	16500000	0.04151
chr1	16500000	16700000	0.046995
chr1	16700000	16900000	0.045575
chr1	16900000	17100000	0.0419
chr1	17100000	17300000	0.038165
chr1	17300000	17500000	0.037285
chr1	17500000	17700000	0.036625
chr1	17700000	17900000	0.034605
chr1	17900000	18100000	0.04296
chr1	18100000	18300000	0.03348
chr1	18300000	18500000	0.03484
chr1	18500000	18700000	0.036845
chr1	18700000	18900000	0.035505
chr1	18900000	19100000	0.038045
chr1	19100000	19300000	0.042545
chr1	19300000	19500000	0.03853
chr1	19500000	19700000	0.0382
chr1	19700000	19900000	0.03752
chr1	19900000	20100000	0.038165
chr1	20100000	20300000	0.0379
chr1	20300000	20500000	0.040665
chr1	20500000	20700000	0.04222
chr1	20700000	20900000	0.049655
chr1	20900000	21100000	0.05448
chr1	21100000	21300000	0.04768
chr1	21300000	21500000	0.04462
chr1	21500000	21700000	0.03898
chr1	21700000	21900000	0.037555
chr1	21900000	22100000	0.04114
chr1	22100000	22300000	0.039725
chr1	22300000	22500000	0.033635
chr1	22500000	22700000	0.040165
chr1	22700000	22900000	0.040525
chr1	22900000	23100000	0.039955
chr1	23100000	23300000	0.041365
chr1	23300000	23500000	0.044815
chr1	23500000	23700000	0.04126
chr1	23700000	23900000	0.047435
chr1	23900000	24100000	0.046505
chr1	24100000	24300000	0.046055
chr1	24300000	24500000	0.04177
