chr1	2950000	3050000	0.01835
chr1	3050000	3150000	0.03842
chr1	3150000	3250000	0.03726
chr1	3250000	3350000	0.0383
chr1	3350000	3450000	0.03815
chr1	3450000	3550000	0.03892
chr1	3550000	3650000	0.03732
chr1	3650000	3750000	0.0374
chr1	3750000	3850000	0.03704
chr1	3850000	3950000	0.03531
chr1	3950000	4050000	0.0385
chr1	4050000	4150000	0.03818
chr1	4150000	4250000	0.03626
chr1	4250000	4350000	0.03446
chr1	4350000	4450000	0.04039
chr1	4450000	4550000	0.04682
chr1	4550000	4650000	0.04562
chr1	4650000	4750000	0.04198
chr1	4750000	4850000	0.04871
chr1	4850000	4950000	0.04671
chr1	4950000	5050000	0.04399
chr1	5050000	5150000	0.04495
chr1	5150000	5250000	0.04282
chr1	5250000	5350000	0.042
chr1	5350000	5450000	0.03736
chr1	5450000	5550000	0.03545
chr1	5550000	5650000	0.03857
chr1	5650000	5750000	0.03594
chr1	5750000	5850000	0.03864
chr1	5850000	5950000	0.03654
chr1	5950000	6050000	0.03678
chr1	6050000	6150000	0.0386
chr1	6150000	6250000	0.04463
chr1	6250000	6350000	0.03898
chr1	6350000	6450000	0.04791
chr1	6450000	6550000	0.03914
chr1	6550000	6650000	0.03605
chr1	6650000	6750000	0.03914
chr1	6750000	6850000	0.03887
chr1	6850000	6950000	0.04094
chr1	6950000	7050000	0.03973
chr1	7050000	7150000	0.04657
chr1	7150000	7250000	0.04089
chr1	7250000	7350000	0.04114
chr1	7350000	7450000	0.03904
chr1	7450000	7550000	0.03668
chr1	7550000	7650000	0.03796
chr1	7650000	7750000	0.03671
chr1	7750000	7850000	0.03551
chr1	7850000	7950000	0.03803
chr1	7950000	8050000	0.0394
chr1	8050000	8150000	0.03831
chr1	8150000	8250000	0.04139
chr1	8250000	8350000	0.03487
chr1	8350000	8450000	0.03433
chr1	8450000	8550000	0.03378
chr1	8550000	8650000	0.03391
chr1	8650000	8750000	0.03824
chr1	8750000	8850000	0.03624
chr1	8850000	8950000	0.03768
chr1	8950000	9050000	0.03463
chr1	9050000	9150000	0.03555
chr1	9150000	9250000	0.03834
chr1	9250000	9350000	0.03804
chr1	9350000	9450000	0.03774
chr1	9450000	9550000	0.0405
chr1	9550000	9650000	0.04893
chr1	9650000	9750000	0.04127
chr1	9750000	9850000	0.04852
chr1	9850000	9950000	0.04646
chr1	9950000	10050000	0.05157
chr1	10050000	10150000	0.04459
chr1	10150000	10250000	0.04257
chr1	10250000	10350000	0.04111
chr1	10350000	10450000	0.03788
chr1	10450000	10550000	0.03984
chr1	10550000	10650000	0.03901
chr1	10650000	10750000	0.04188
chr1	10750000	10850000	0.04085
chr1	10850000	10950000	0.04158
chr1	10950000	11050000	0.04338
chr1	11050000	11150000	0.03795
chr1	11150000	11250000	0.04055
chr1	11250000	11350000	0.03953
chr1	11350000	11450000	0.03983
chr1	11450000	11550000	0.03684
chr1	11550000	11650000	0.03981
chr1	11650000	11750000	0.03867
chr1	11750000	11850000	0.03727
chr1	11850000	11950000	0.03783
chr1	11950000	12050000	0.03939
chr1	12050000	12150000	0.03634
chr1	12150000	12250000	0.03774
chr1	12250000	12350000	0.03763
chr1	12350000	12450000	0.03826
chr1	12450000	12550000	0.04026
chr1	12550000	12650000	0.04531
chr1	12650000	12750000	0.04555
chr1	12750000	12850000	0.05327
chr1	12850000	12950000	0.04676
chr1	12950000	13050000	0.05185
chr1	13050000	13150000	0.05774
chr1	13150000	13250000	0.05802
chr1	13250000	13350000	0.05567
chr1	13350000	13450000	0.05108
chr1	13450000	13550000	0.04841
